FECHA,HORA,SAG,VIF,XAL,ATI,CAM,CUT,FAC,TLA,TLI,BJU,HGM,IZT,MER,ACO,CHO,MPA,TAH,UIZ,AJM,CUA,INN,MGH,PED,SFE
4/22/2017,3,41,59,46,57,57,86,65,49,57,56,47,51,50,61,61,58,53,45,50,61,81,48,52,59
4/22/2017,4,42,65,50,61,61,89,69,52,61,57,43,49,48,66,63,60,54,50,52,61,84,51,53,60
4/22/2017,5,45,70,63,64,64,90,72,55,64,59,46,52,52,66,66,61,58,55,55,60,85,54,54,61
4/22/2017,6,48,67,52,66,66,92,74,57,66,61,52,57,58,71,68,61,61,57,54,58,86,57,57,60
4/22/2017,7,52,66,54,68,68,93,77,58,68,61,52,57,58,74,68,63,62,59,57,56,86,59,62,62
4/22/2017,8,48,64,51,61,61,81,72,50,61,54,48,52,55,66,62,56,59,56,53,57,80,50,56,60
4/22/2017,9,43,54,45,48,48,62,50,45,48,50,42,48,51,55,53,50,52,49,49,54,61,43,48,54
4/22/2017,10,35,44,39,37,37,51,36,38,37,42,37,41,43,46,45,44,42,41,45,50,51,37,43,48
4/22/2017,11,27,31,31,28,28,36,28,27,28,33,29,32,34,33,34,36,32,34,38,36,43,29,36,37
4/22/2017,12,11,18,20,18,18,21,17,18,18,22,18,21,22,20,20,20,20,21,24,27,39,17,23,25
4/22/2017,13,5,13,13,14,14,15,13,14,14,15,14,14,14,16,15,16,15,16,19,22,36,12,19,22
4/22/2017,14,3,8,12,11,11,15,9,12,11,13,12,12,12,14,10,14,11,10,17,16,27,9,14,16
4/22/2017,15,3,9,10,11,11,13,9,12,11,11,11,11,10,11,11,10,9,9,13,14,23,7,12,15
4/22/2017,16,3,8,9,11,11,13,10,12,11,11,11,10,9,13,11,9,7,8,12,16,23,8,12,15
4/22/2017,17,5,12,12,10,10,13,9,11,10,12,11,11,9,13,10,9,7,8,14,16,26,8,13,16
4/22/2017,18,4,13,12,11,11,14,10,12,11,11,11,11,12,12,11,9,9,10,14,17,27,8,13,16
4/22/2017,19,7,18,16,14,14,24,13,15,14,13,13,13,13,26,17,14,12,12,14,17,27,10,14,16
4/22/2017,20,21,29,26,26,26,38,26,26,26,22,22,23,25,47,31,27,28,32,19,25,37,19,20,24
4/22/2017,21,35,34,37,33,33,45,34,31,33,39,36,39,41,51,37,37,34,40,40,38,45,29,37,36
4/22/2017,22,32,38,39,35,35,44,36,33,35,41,39,41,42,42,42,43,38,39,46,43,56,39,44,45
4/22/2017,23,28,42,32,37,37,58,37,36,37,37,33,36,37,46,38,48,38,37,47,48,62,41,44,53
4/22/2017,24,29,45,29,42,42,70,43,40,42,33,28,30,30,48,36,47,36,33,53,50,65,40,48,52
4/23/2017,1,33,50,33,45,45,77,50,40,45,37,35,35,34,47,37,45,35,33,46,49,61,40,46,53
4/23/2017,2,36,53,28,50,50,84,56,44,50,42,37,39,38,55,37,50,40,34,42,50,53,41,45,54
4/23/2017,3,39,61,36,54,54,85,59,48,54,44,42,44,45,60,39,52,46,37,40,53,47,44,41,51
4/23/2017,4,47,65,43,60,60,87,63,56,60,48,47,49,51,68,48,52,45,41,41,55,52,46,39,51
4/23/2017,5,56,73,56,66,66,88,67,64,66,55,55,57,60,77,51,53,47,54,45,54,50,50,41,50
4/23/2017,6,61,76,60,71,71,90,72,70,71,62,63,64,66,81,54,57,53,67,53,50,49,57,40,50
4/23/2017,7,65,76,61,71,71,92,71,70,71,67,67,68,71,81,54,60,57,72,62,62,46,64,41,55
4/23/2017,8,55,72,54,69,69,83,71,67,69,69,64,68,72,73,48,62,59,69,57,67,55,61,55,64
4/23/2017,9,48,63,50,63,63,73,66,60,63,66,60,64,67,64,53,61,57,67,57,67,52,63,63,69
4/23/2017,10,39,51,41,50,50,58,51,49,50,57,49,52,50,47,52,51,50,55,60,62,48,51,55,61
4/23/2017,11,30,40,33,36,36,46,35,36,36,44,39,42,42,38,37,46,40,37,45,47,49,38,42,46
4/23/2017,12,24,33,28,31,31,38,29,32,31,35,30,32,31,31,32,39,31,30,37,37,44,30,35,37
4/23/2017,13,19,28,23,24,24,31,22,26,24,27,25,25,23,28,30,31,27,24,33,32,39,25,29,32
4/23/2017,14,15,22,22,23,23,29,21,24,23,24,22,23,22,24,26,27,23,21,29,30,36,21,26,29
4/23/2017,15,12,23,20,20,20,31,19,21,20,22,20,21,21,24,20,23,22,17,29,28,37,20,25,27
4/23/2017,16,10,27,21,19,19,34,18,19,19,23,20,21,21,31,22,24,22,20,31,35,62,20,29,34
4/23/2017,17,20,31,27,27,27,37,25,29,27,35,28,30,26,35,21,24,23,24,38,49,66,29,46,49
4/23/2017,18,51,59,48,47,47,41,39,55,47,32,32,33,34,46,22,28,26,29,36,46,69,31,36,41
4/23/2017,19,47,71,42,52,52,62,45,58,52,40,42,43,48,71,38,35,39,43,44,55,82,36,41,50
4/23/2017,20,49,67,46,49,49,62,47,51,49,42,39,43,47,70,43,49,46,45,55,62,89,38,56,66
4/23/2017,21,53,67,53,54,54,69,50,57,54,46,41,45,49,69,39,51,46,47,48,54,89,40,53,61
4/23/2017,22,49,70,57,56,56,75,56,56,56,48,44,47,50,69,45,51,47,45,49,56,92,42,58,60
4/23/2017,23,54,71,61,56,56,78,55,56,56,49,50,52,56,74,47,53,49,46,50,59,93,45,62,65
4/23/2017,24,57,70,62,57,57,81,58,55,57,53,47,51,54,75,51,57,52,49,51,59,92,46,57,65
4/24/2017,1,59,71,64,62,62,87,62,61,62,54,51,55,61,78,52,56,53,52,53,56,82,49,59,62
4/24/2017,2,63,73,67,67,67,89,69,64,67,61,55,61,66,81,52,53,54,57,55,62,81,54,63,64
4/24/2017,3,63,76,68,68,68,91,72,64,68,63,57,62,66,82,61,58,59,59,57,65,73,60,64,65
4/24/2017,4,65,78,70,69,69,90,74,64,69,64,58,64,70,82,67,61,62,58,61,68,75,61,70,68
4/24/2017,5,68,80,69,70,70,90,76,64,70,67,60,65,68,84,66,64,64,61,63,70,79,61,66,70
4/24/2017,6,67,82,68,72,72,91,78,65,72,66,60,64,66,86,72,64,66,61,64,68,80,59,66,70
4/24/2017,7,63,83,67,73,73,93,79,67,73,64,58,63,66,85,69,62,64,62,60,67,89,59,65,68
4/24/2017,8,63,78,58,68,68,85,74,61,68,59,53,59,64,77,63,55,59,59,57,62,86,58,61,63
4/24/2017,9,56,69,51,55,55,69,55,55,55,53,46,52,56,67,54,52,53,53,52,53,74,50,53,56
4/24/2017,10,46,59,45,44,44,58,44,44,44,45,39,43,46,58,49,48,47,45,44,44,59,41,46,49
4/24/2017,11,35,46,39,35,35,50,35,35,35,38,33,36,38,47,37,40,38,36,38,40,54,34,39,44
4/24/2017,12,29,35,33,31,31,41,31,31,31,31,28,30,32,36,32,31,31,30,35,40,47,28,32,39
4/24/2017,13,24,31,29,27,27,33,26,28,27,26,24,26,28,29,27,29,27,26,31,31,39,26,29,30
4/24/2017,14,20,27,26,25,25,29,24,25,25,25,23,24,25,23,25,28,25,22,29,23,32,23,27,21
4/24/2017,15,19,24,24,23,23,28,22,23,23,25,21,23,23,23,33,29,29,25,31,26,49,20,27,24
4/24/2017,16,18,24,21,21,21,26,21,21,21,29,27,29,31,25,30,40,34,32,31,33,64,23,27,30
4/24/2017,17,31,32,30,28,28,33,30,26,28,28,25,28,30,31,34,40,38,40,31,36,69,24,30,32
4/24/2017,18,38,34,31,40,40,36,44,35,40,31,32,33,36,43,55,41,47,45,38,39,60,30,32,35
4/24/2017,19,39,36,40,37,37,42,38,36,37,42,40,43,46,43,64,53,57,53,41,44,59,33,38,39
4/24/2017,20,43,41,44,45,45,49,45,45,45,51,46,49,51,51,69,72,66,58,53,52,61,42,53,53
4/24/2017,21,42,42,48,49,49,50,52,46,49,53,49,53,56,56,68,67,65,61,51,54,67,46,54,56
4/24/2017,22,45,48,50,52,52,60,55,48,52,56,50,54,55,57,65,63,62,58,43,49,78,44,50,54
4/24/2017,23,48,57,50,55,55,73,60,50,55,49,46,51,57,59,70,55,62,60,38,57,78,41,46,53
4/24/2017,24,55,59,52,61,61,80,68,53,61,55,44,50,50,65,77,55,64,59,35,59,80,43,45,55
4/25/2017,1,57,59,57,64,64,83,72,55,64,61,51,57,59,68,68,54,61,62,33,58,76,45,42,56
4/25/2017,2,58,64,59,66,66,78,73,59,66,63,55,59,59,73,72,53,63,65,38,52,79,43,40,48
4/25/2017,3,52,70,55,65,65,85,72,57,65,59,57,61,66,74,66,56,62,65,35,49,77,40,40,42
4/25/2017,4,52,72,57,65,65,88,72,57,65,53,50,54,59,75,66,50,60,63,34,54,77,39,43,49
4/25/2017,5,54,75,59,67,67,89,74,60,67,61,52,57,59,79,69,53,62,65,36,53,81,40,48,50
4/25/2017,6,58,78,58,70,70,91,79,60,70,63,56,60,62,81,71,63,66,63,38,53,78,42,53,47
4/25/2017,7,56,74,56,71,71,92,81,61,71,62,54,59,62,78,73,58,65,64,42,54,69,46,56,50
4/25/2017,8,51,67,52,65,65,80,76,54,65,57,49,54,57,72,66,55,61,61,44,48,63,42,50,46
4/25/2017,9,44,60,46,48,48,65,53,42,48,50,40,44,43,60,53,45,50,53,43,44,56,38,46,42
4/25/2017,10,34,47,35,35,35,48,35,34,35,38,32,36,38,46,38,44,41,42,39,40,53,32,39,39
4/25/2017,11,26,35,29,28,28,35,26,30,28,32,28,31,32,36,34,34,33,32,34,36,52,27,33,33
4/25/2017,12,20,28,24,25,25,27,25,25,25,28,25,27,28,32,30,29,29,27,31,35,46,24,29,31
4/25/2017,13,18,22,22,21,21,21,20,22,21,25,23,24,25,28,29,30,28,25,27,32,42,21,27,31
4/25/2017,14,15,19,21,21,21,19,20,21,21,23,21,22,22,26,29,31,29,26,26,29,36,19,24,26
4/25/2017,15,14,18,21,18,18,17,17,19,18,20,19,20,20,23,27,30,27,25,23,25,33,16,22,24
4/25/2017,16,13,17,18,18,18,15,17,19,18,20,19,20,20,23,25,28,26,25,23,26,33,16,22,25
4/25/2017,17,13,16,18,17,17,13,16,18,17,19,18,19,19,24,24,28,25,23,21,22,28,15,21,23
4/25/2017,18,10,16,16,16,16,12,15,16,16,18,16,17,17,20,25,26,23,19,22,21,28,13,21,20
4/25/2017,19,10,15,16,16,16,12,16,16,16,18,16,17,17,18,25,25,23,18,25,21,25,13,22,20
4/25/2017,20,11,14,17,18,18,14,19,17,18,17,15,16,16,18,25,27,25,24,27,21,27,13,24,20
4/25/2017,21,9,18,15,19,19,18,20,18,19,22,14,17,16,20,28,27,26,24,25,21,37,12,28,23
4/25/2017,22,9,19,17,20,20,21,22,18,20,24,18,20,19,22,29,13,22,24,20,29,49,18,25,29
4/25/2017,23,11,19,19,20,20,23,20,19,20,24,21,23,23,30,28,6,19,24,18,32,52,19,24,32
4/25/2017,24,13,21,19,19,19,25,18,20,19,24,22,23,23,32,25,7,18,22,13,32,55,20,24,32
4/26/2017,1,16,24,19,19,19,28,18,19,19,22,21,22,24,31,26,6,18,21,9,31,54,19,24,29
4/26/2017,2,19,26,17,16,16,33,16,15,16,21,19,21,23,29,29,5,20,27,18,27,45,16,21,24
4/26/2017,3,18,31,18,19,19,36,20,18,19,21,18,21,25,28,33,12,25,29,20,27,41,16,23,24
4/26/2017,4,21,34,20,22,22,47,24,20,22,24,19,23,26,30,32,14,26,31,21,30,40,19,21,27
4/26/2017,5,21,35,23,25,25,54,28,22,25,27,21,25,26,33,33,23,28,29,22,32,45,21,25,30
4/26/2017,6,23,37,25,29,29,63,33,25,29,28,21,25,26,39,39,28,33,32,22,33,51,23,28,30
4/26/2017,7,28,38,26,30,30,66,33,26,30,30,22,27,28,44,43,29,35,34,22,34,50,22,28,34
4/26/2017,8,25,35,26,28,28,49,30,25,28,30,25,27,27,38,37,27,32,32,24,36,56,21,28,32
4/26/2017,9,23,31,25,24,24,35,25,22,24,27,22,25,26,34,35,25,29,27,23,35,44,22,25,26
4/26/2017,10,18,25,21,20,20,29,19,20,20,21,17,20,23,26,24,19,22,22,24,26,32,15,22,24
4/26/2017,11,13,19,18,17,17,23,16,17,17,16,14,15,16,20,18,13,16,16,13,17,26,9,14,15
4/26/2017,12,7,14,14,13,13,19,12,14,13,10,12,11,11,16,13,12,12,11,5,16,24,9,11,15
4/26/2017,13,4,12,11,11,11,16,9,13,11,10,11,11,11,13,11,14,11,9,6,14,18,7,11,13
4/26/2017,14,3,12,10,10,10,12,8,11,10,9,9,9,10,9,14,17,13,9,7,10,18,5,9,11
4/26/2017,15,4,10,9,8,8,10,7,9,8,7,9,8,9,10,14,20,14,8,7,6,17,5,7,6
4/26/2017,16,4,7,9,7,7,6,6,8,7,6,9,8,8,10,16,21,15,7,6,6,16,4,7,6
4/26/2017,17,4,6,8,7,7,7,6,8,7,7,8,7,7,9,18,20,16,11,7,7,19,4,8,8
4/26/2017,18,4,8,8,8,8,9,6,9,8,16,13,14,14,9,20,21,19,17,15,11,24,4,10,10
4/26/2017,19,12,9,15,10,10,8,9,10,10,19,17,18,19,11,21,22,21,19,21,20,31,11,16,18
4/26/2017,20,15,13,20,14,14,11,15,12,14,20,17,19,19,23,21,21,20,18,20,27,38,13,21,25
4/26/2017,21,13,20,19,22,22,24,24,20,22,22,18,20,20,24,21,23,21,20,23,29,50,19,24,28
4/26/2017,22,14,20,19,26,26,27,28,23,26,24,22,23,22,26,27,27,25,22,25,32,52,22,26,31
4/26/2017,23,16,23,21,30,30,42,33,26,30,27,24,25,25,30,29,32,28,24,25,34,54,24,29,33
4/26/2017,24,18,26,22,32,32,54,36,28,32,30,24,27,26,36,33,32,31,27,28,34,59,27,31,33
4/27/2017,1,21,30,23,32,32,56,35,29,32,32,28,30,30,41,33,33,31,28,25,31,60,26,40,31
4/27/2017,2,25,34,26,34,34,60,38,29,34,34,27,30,30,47,37,35,34,30,20,23,54,27,29,26
4/27/2017,3,27,35,30,34,34,65,38,29,34,33,28,31,33,50,40,35,36,33,19,20,47,27,25,24
4/27/2017,4,33,34,32,32,32,69,36,27,32,37,30,34,35,53,43,35,37,34,22,23,44,25,28,26
4/27/2017,5,34,37,36,33,33,69,38,28,33,37,31,35,37,56,44,33,37,33,26,27,43,27,30,28
4/27/2017,6,37,40,30,33,33,72,39,27,33,39,32,36,37,58,46,33,38,35,25,28,46,27,30,29
4/27/2017,7,35,38,36,34,34,72,37,30,34,41,32,37,37,57,47,31,37,34,22,26,45,30,30,29
4/27/2017,8,36,35,35,32,32,62,38,25,32,36,26,31,32,50,41,31,35,33,26,25,51,26,35,28
4/27/2017,9,29,31,31,24,24,50,26,22,24,30,24,29,32,38,35,29,32,32,29,21,40,25,30,27
4/27/2017,10,22,28,25,20,20,34,19,21,20,26,21,25,27,29,28,24,26,26,23,24,29,21,26,26
4/27/2017,11,16,24,20,17,17,27,15,19,17,22,18,21,22,24,24,21,22,20,21,22,29,16,21,22
4/27/2017,12,11,20,16,15,15,24,14,16,15,19,16,18,18,20,20,19,19,18,20,20,31,13,20,20
4/27/2017,13,8,15,15,13,13,15,12,14,13,17,15,16,16,17,21,15,17,16,19,21,31,12,18,20
4/27/2017,14,8,12,14,14,14,16,13,14,14,16,14,15,15,15,20,15,17,15,17,19,28,11,18,19
4/27/2017,15,6,12,14,14,14,14,13,14,14,16,15,15,15,15,21,16,18,16,19,20,28,12,20,19
4/27/2017,16,8,13,15,13,13,14,12,14,13,18,16,17,17,17,21,17,19,18,20,22,32,14,19,20
4/27/2017,17,10,15,17,16,16,15,16,16,16,19,17,18,18,18,23,19,20,18,20,24,32,14,20,21
4/27/2017,18,13,19,20,18,18,19,18,17,18,18,17,18,18,22,22,20,20,19,21,25,33,15,19,23
4/27/2017,19,14,21,20,20,20,21,21,19,20,21,19,20,21,23,21,21,21,22,24,29,39,18,22,27
4/27/2017,20,13,21,20,24,24,28,26,22,24,25,22,24,24,23,22,28,25,24,26,34,45,22,26,31
4/27/2017,21,14,22,21,29,29,36,31,26,29,29,24,27,27,25,27,31,28,25,27,38,51,25,29,32
4/27/2017,22,17,23,22,32,32,45,34,29,32,32,27,29,27,27,29,29,28,25,29,39,62,26,33,32
4/27/2017,23,20,26,24,33,33,55,38,28,33,33,26,29,28,31,32,28,29,28,29,41,63,30,37,34
4/27/2017,24,24,28,26,35,35,55,40,30,35,35,30,32,30,35,33,33,32,30,31,38,64,32,39,37
4/28/2017,1,25,34,29,40,40,63,46,34,40,38,32,34,33,39,34,35,34,32,32,37,64,32,40,40
4/28/2017,2,25,40,30,43,43,68,50,36,43,41,33,36,35,42,38,35,36,35,32,34,46,33,40,39
4/28/2017,3,28,41,32,42,42,67,46,37,42,44,35,39,38,46,39,24,33,35,27,27,31,33,41,38
4/28/2017,4,28,41,33,38,38,69,42,34,38,42,35,38,37,50,39,26,32,32,23,29,26,34,41,38
4/28/2017,5,26,43,32,39,39,71,44,34,39,44,35,39,37,49,36,29,32,31,25,21,27,34,43,37
4/28/2017,6,24,46,31,41,41,71,44,38,41,41,34,37,35,47,35,32,33,32,24,21,34,35,46,31
4/28/2017,7,24,49,30,42,42,67,47,36,42,40,31,35,35,51,38,29,34,34,25,21,42,37,47,23
4/28/2017,8,25,43,27,35,35,59,36,33,35,38,28,32,31,46,35,24,31,33,21,20,36,30,37,17
4/28/2017,9,22,41,21,33,33,51,34,31,33,28,21,24,24,32,28,19,24,25,30,24,35,20,28,19
4/28/2017,10,17,31,17,21,21,39,21,21,21,18,18,18,18,26,20,19,19,18,24,26,32,16,21,23
4/28/2017,11,11,21,16,16,16,27,15,17,16,17,16,17,17,20,16,18,17,17,21,23,28,13,19,22
4/28/2017,12,9,17,15,14,14,19,13,15,14,16,15,15,15,17,19,17,17,15,17,20,25,12,17,18
4/28/2017,13,7,13,13,13,13,15,12,13,13,14,14,14,14,16,17,17,15,14,15,19,25,11,16,18
4/28/2017,14,5,11,12,11,11,12,10,12,11,13,13,13,13,13,18,23,16,13,15,17,26,9,15,17
4/28/2017,15,3,10,11,10,10,11,9,11,10,13,12,12,10,12,19,25,17,14,16,17,23,8,15,17
4/28/2017,16,4,11,12,13,13,14,12,13,13,14,13,13,12,12,24,26,22,15,15,17,22,10,15,16
4/28/2017,17,6,13,13,14,14,15,14,14,14,14,14,14,14,13,27,24,20,14,16,18,24,11,15,17
4/28/2017,18,6,14,14,15,15,17,14,15,15,15,14,14,14,14,28,23,16,14,17,19,25,11,16,18
4/28/2017,19,8,16,15,16,16,19,16,15,16,16,15,15,15,18,28,24,21,15,19,21,29,12,18,19
4/28/2017,20,11,17,15,17,17,21,18,16,17,17,16,16,16,28,29,24,29,18,23,23,32,14,19,22
4/28/2017,21,20,17,16,19,19,22,20,17,19,22,18,19,18,32,31,26,32,26,22,25,40,16,23,23
4/28/2017,22,21,18,20,20,20,26,21,19,20,29,24,26,26,34,37,26,34,28,22,26,42,18,24,24
4/28/2017,23,22,20,26,23,23,28,24,22,23,32,27,30,30,33,38,27,38,30,23,25,45,22,27,23
4/28/2017,24,23,27,28,26,26,32,28,24,26,34,29,32,32,36,36,26,38,31,23,26,46,27,35,26
4/29/2017,1,22,28,29,27,27,34,29,25,27,37,31,34,35,41,40,23,36,32,21,26,46,27,34,28
4/29/2017,2,23,27,30,27,27,34,29,25,27,38,32,35,36,40,37,23,40,31,22,25,35,25,25,25
4/29/2017,3,21,27,30,30,30,35,32,27,30,36,30,34,35,40,33,21,41,31,22,24,28,28,28,24
4/29/2017,4,20,29,27,29,29,44,24,33,29,34,28,32,35,38,30,20,39,29,21,21,25,30,36,25
4/29/2017,5,22,26,27,31,31,46,29,33,31,32,28,31,34,47,25,20,35,25,21,22,24,28,37,29
4/29/2017,6,20,23,25,28,28,36,24,32,28,34,25,29,28,34,21,17,32,24,21,25,27,29,40,29
4/29/2017,7,16,23,23,27,27,26,25,28,27,33,22,26,24,25,22,21,31,24,24,24,34,28,36,27
4/29/2017,8,14,21,20,22,22,33,24,19,22,30,21,25,24,22,20,23,27,23,21,21,35,23,33,22
4/29/2017,9,12,19,19,20,20,33,21,19,20,25,20,23,23,19,21,18,21,21,19,24,28,17,23,23
4/29/2017,10,11,16,17,19,19,19,20,18,19,17,16,17,19,18,21,20,16,18,18,22,27,14,19,21
4/29/2017,11,9,15,15,18,18,18,19,16,18,15,14,15,15,18,19,20,16,16,16,20,25,12,17,19
4/29/2017,12,5,13,13,16,16,14,16,15,16,14,13,13,13,17,18,20,16,13,13,17,24,11,16,16
4/29/2017,13,4,11,12,13,13,12,13,12,13,11,11,11,10,16,20,17,13,11,10,16,22,9,13,14
4/29/2017,14,3,11,12,12,12,9,11,12,12,12,12,12,11,10,20,16,14,9,11,16,22,9,14,15
4/29/2017,15,4,11,12,11,11,11,10,12,11,11,12,11,11,11,20,18,15,9,14,16,21,9,14,15
4/29/2017,16,4,10,12,11,11,12,10,12,11,11,12,12,12,11,21,20,18,11,14,16,23,9,13,15
4/29/2017,17,4,10,12,11,11,10,10,12,11,12,12,12,12,15,21,21,19,12,12,16,23,9,13,15
4/29/2017,18,6,13,13,14,14,9,13,14,14,13,13,13,13,20,23,22,21,17,14,18,25,10,15,17
4/29/2017,19,7,15,15,18,18,14,19,17,18,16,15,16,16,22,23,23,20,15,16,21,30,12,18,20
4/29/2017,20,11,17,18,21,21,17,22,19,21,18,17,18,18,25,22,21,20,19,21,24,36,16,22,23
4/29/2017,21,13,19,19,22,22,26,24,19,22,20,18,19,20,26,22,23,21,22,22,29,42,18,23,26
4/29/2017,22,13,22,19,24,24,30,26,21,24,23,19,21,21,26,25,25,20,23,22,29,50,19,27,28
4/29/2017,23,15,24,18,25,25,35,28,22,25,23,20,22,22,28,30,23,17,23,19,28,51,20,31,27
4/29/2017,24,18,25,20,26,26,36,30,21,26,26,19,23,25,32,29,24,20,24,22,25,48,19,30,28
4/30/2017,1,20,29,23,27,27,48,32,21,27,29,21,26,27,33,31,25,25,25,20,20,38,22,29,26
4/30/2017,2,20,30,24,30,30,51,36,24,30,32,25,29,30,34,32,27,26,26,18,18,38,23,30,27
4/30/2017,3,20,32,25,32,32,61,36,27,32,34,27,32,34,39,34,27,27,29,18,21,39,25,27,27
4/30/2017,4,22,35,26,34,34,61,40,28,34,36,27,32,32,43,34,24,27,28,18,27,38,25,28,28
4/30/2017,5,24,38,28,33,33,62,37,28,33,34,24,29,30,46,34,22,25,31,21,23,39,24,30,29
4/30/2017,6,26,35,31,32,32,65,35,29,32,34,22,28,27,48,45,21,26,33,22,20,40,19,30,27
4/30/2017,7,29,32,31,32,32,64,38,26,32,37,24,30,28,50,47,21,32,33,21,25,38,20,29,26
4/30/2017,8,30,29,28,31,31,33,39,22,31,30,25,28,30,47,38,18,31,27,20,23,41,22,27,25
4/30/2017,9,20,27,23,20,20,26,22,18,20,25,20,23,24,33,28,17,26,21,19,17,27,17,23,20
4/30/2017,10,16,21,18,15,15,22,14,15,15,19,16,18,19,26,22,16,23,18,19,14,15,14,19,18
4/30/2017,11,9,17,14,10,10,18,8,11,10,13,12,13,14,17,15,14,15,14,14,14,17,10,15,14
4/30/2017,12,3,13,9,8,8,14,6,9,8,10,10,10,11,12,9,11,10,10,11,8,15,6,11,12
4/30/2017,13,3,5,7,6,6,8,4,7,6,8,8,8,7,5,11,14,8,8,9,6,10,3,9,7
4/30/2017,14,3,4,7,5,5,6,3,7,5,7,7,7,6,6,10,12,10,7,9,7,13,1,9,7
4/30/2017,15,3,5,7,4,4,6,2,6,4,7,7,6,5,7,10,10,10,8,9,8,15,1,9,8
4/30/2017,16,3,5,8,4,4,6,2,6,4,8,8,8,8,7,10,10,10,9,10,9,15,2,11,9
4/30/2017,17,3,5,10,6,6,6,4,8,6,13,12,12,11,8,11,9,10,11,14,11,18,7,12,10
4/30/2017,18,3,9,10,10,10,7,7,12,10,13,12,13,13,14,13,14,13,13,16,14,20,8,12,13
4/30/2017,19,5,17,13,13,13,21,12,13,13,18,15,16,16,24,17,18,17,17,21,20,28,10,19,19
4/30/2017,20,9,26,18,17,17,33,17,17,17,21,19,20,21,26,19,24,22,21,22,25,32,15,23,23
4/30/2017,21,11,22,19,20,20,30,20,20,20,23,20,22,22,28,21,24,23,23,21,26,40,17,23,24
4/30/2017,22,14,27,18,24,24,35,25,23,24,25,21,23,24,30,26,25,27,23,23,27,45,16,24,25
4/30/2017,23,20,28,23,24,24,45,22,26,24,27,20,24,25,29,27,27,29,23,25,26,43,17,26,27
4/30/2017,24,20,29,25,27,27,55,27,27,27,27,23,25,25,31,31,27,30,25,25,26,44,21,27,28
5/1/2017,1,20,33,25,30,30,61,32,28,30,26,24,26,28,35,33,30,32,29,26,27,47,22,30,29
5/1/2017,2,23,40,27,32,32,62,35,29,32,29,25,28,29,37,36,33,34,32,26,30,49,24,31,33
5/1/2017,3,29,38,30,36,36,68,40,31,36,35,26,31,33,40,36,33,38,32,26,31,47,25,31,32
5/1/2017,4,30,47,33,39,39,74,45,33,39,36,30,34,35,45,36,34,40,33,25,30,43,26,30,28
5/1/2017,5,35,40,42,41,41,75,47,35,41,38,30,36,39,46,40,36,39,34,27,32,46,29,33,33
5/1/2017,6,34,43,46,44,44,75,50,37,44,39,33,37,40,49,43,38,41,37,31,36,54,31,38,37
5/1/2017,7,33,48,43,45,45,76,52,38,45,39,33,37,40,52,45,36,43,37,32,39,58,31,38,38
5/1/2017,8,31,43,37,42,42,63,51,33,42,36,29,34,37,48,42,35,40,35,29,36,58,29,36,37
5/1/2017,9,30,45,31,31,31,43,33,28,31,33,27,31,33,41,33,29,36,31,30,32,34,26,32,32
5/1/2017,10,21,37,23,25,25,38,26,24,25,30,24,27,28,31,31,27,28,25,28,28,25,25,29,29
5/1/2017,11,15,23,20,20,20,29,19,20,20,25,20,23,23,24,22,18,21,22,22,23,27,20,24,25
5/1/2017,12,9,16,17,16,16,21,15,17,16,18,15,17,17,18,20,13,16,15,17,19,25,14,18,21
5/1/2017,13,5,12,13,13,13,15,12,14,13,14,13,14,14,14,18,16,14,13,15,18,23,10,15,18
5/1/2017,14,4,12,12,11,11,13,9,12,11,12,11,12,12,12,13,25,11,11,15,16,25,9,14,16
5/1/2017,15,3,10,11,10,10,12,9,11,10,19,13,15,12,10,21,25,11,12,18,20,31,11,21,20
5/1/2017,16,3,9,11,14,14,12,14,14,14,18,14,15,13,9,20,19,16,15,24,24,32,12,24,24
5/1/2017,17,7,10,15,18,18,14,18,17,18,22,19,20,19,11,18,23,19,21,26,27,33,16,24,27
5/1/2017,18,10,16,18,20,20,20,21,19,20,21,19,20,20,18,24,24,18,18,23,26,34,17,23,25
5/1/2017,19,13,23,20,23,23,25,25,20,23,25,23,24,23,30,25,23,24,22,24,39,64,23,28,33
5/1/2017,20,23,35,29,30,30,44,30,30,30,27,25,27,28,38,25,29,30,28,27,39,63,26,29,33
5/1/2017,21,25,33,29,35,35,47,37,33,35,33,30,32,34,37,30,33,34,34,32,39,58,32,35,38
5/1/2017,22,24,32,28,36,36,52,38,33,36,36,31,34,34,37,36,40,36,33,35,41,58,32,35,39
5/1/2017,23,27,33,32,35,35,45,38,32,35,35,31,34,35,38,39,41,35,35,36,41,58,31,37,40
5/1/2017,24,26,32,33,39,39,46,43,34,39,37,32,35,36,42,41,40,39,37,35,40,60,32,38,39
5/2/2017,1,28,36,33,41,41,52,46,36,41,37,33,36,38,45,44,39,41,39,35,39,62,34,38,38
5/2/2017,2,30,39,36,44,44,64,50,37,44,41,34,38,38,48,43,40,47,40,36,40,67,35,38,39
5/2/2017,3,35,41,37,46,46,66,53,38,46,45,37,41,42,49,47,40,48,40,36,44,70,36,41,41
5/2/2017,4,34,46,39,47,47,66,53,40,47,47,39,43,42,53,51,42,46,43,37,42,72,37,47,42
5/2/2017,5,34,45,40,49,49,73,57,41,49,47,39,43,44,58,53,42,47,43,39,43,72,38,50,45
